Total incomplete attendance last 6 months	Total de asistencia incompleta en los últimos 6 meses
Shifts with missed calls last 24 hours	Turnos con llamadas perdidas en las últimas 24 horas.
Total missed calls for this shift over 6 months	Total de llamadas perdidas para este turno en más 6 meses
Total missed calls over 6 months	Total de llamadas perdidas  en más 6 meses
Aseem	Aseem
This portal is incredibly easy to use, and will benefit your practice in many ways. Take a moment to login today!	Este portal es increíblemente fácil de usar, y beneficiará a tu consultorio en muchas formas. ¡Toma un momento para ingresar hoy!
You'll reduce your practice's scheduling burdens and ad-hoc questions from patients,	Reducirás la carga de programación de tus pacientes y preguntas ad-hoc de tus pacientes,
while providing patients with trusted information between doctor visits and the best	mientras brindas a tus pacientes información confiable entre visitas médicas y lo mejor
Simple scheduling with automatic appointment reminders	Simple método de agenda con recordatorios de citas automático
Your doctor can see patients from anywhere, at anytime, from any device and offer more continuous care	Tu doctor puede ver pacientes desde donde sea, en cualquier momento desde cualquier dispositivo y ofrecer atención más continua
Your doctor gets paid for care they already give outside of office visits	Tu doctor recibe pagos por atención que ya ha dado a en visitas de oficina
Stay up to date with the latest information in your field	Mantente al tanto con la última información en tu campo
Your feedback is very important to us.	Tus comentarios son muy importantes para nosotros.
Do good · Do well · Feel good	Haz el bien, hazlo bien, siéntete bien.
To invite others to join this private consult, share this link and ask them to visit it once the appointment starts:	Para invitar a otros a unirse a esta consulta privada, comparte este enlace y pídeles vistarlo un vez que la consulta empieza:
New resume	Nuevo currículo
email:	Correo electrónico:
message:	Mensaje:
Hi team,	Hola equipo,
A user just unsusbcribed from healthtap:	Un usuario acaba de cancelar la subscripción de healthtap:
A new group	Un grupo nuevo
has been created	ha sido creado
Group description:	Descripción de grupo:
New contact us message	Nuevo mensaje contáctanos
id:	ID:
from:	De:
subject:	Asunto:
The question was:	La pregunta fue:
You answered:	Tu respuesta:
Your answer may have been flagged by your colleagues for reasons such as:	Tu respuesta pudo haber sido marcada por tus colegas por razones como:
Being too short to be helpful	Ser muy corta para ser útil
Being far off the topic asked	Estar muy lejos del tema en cuestión
Using overly technical words or abbreviations	Usar demasiado palabras técnicas y abreviaciones
Being hard to understand due to spelling or grammar issues	Ser difícil de entender debido a problemas de ortografía o gramática
Having a tone or text that surely would hurt the patient’s feelings	Tener un tono o texto que seguramente podría herir los sentimientos del paciente
Referring to unusual ideas not supported by the medical community	Referirse a ideas inusuales que no son apoyadas por la comunidad médica
Sending the patient to another website without answering his question	Enviar al paciente a otro sitio web sin contestar su pregunta
Being commercial or self-serving in nature	Ser de naturaleza comercial o interesada
You may view our Reference Guide on How To Write a Great HealthTap answer below.	Puedes ver tu Guía de Referencia en Cómo Escribir una Buena respuesta HealthTap debajo,
Your new answer will immediately be published to regular circulation again, where all patients and experts can see it.	Tu nueva respuesta será publicada inmediatamente a circulación regular de nuevo, donde todos los pacientes y expertos pueden verla.
Everybody on HealthTap loves great questions and awesome answers. Please take a moment to read your own answer one last time before submitting. Members and colleagues will be grateful. Happy Tapping!	Todos en HealthTap aman las buenas preguntas y respuestas fantásticas. Por favor toma un momento para leer tu propia respuesta una última vez antes de enviarla. Miembros y colegas estarán agradecidos. ¡Feliz Tapping!
Thanks again for your participation,	Gracias por tu participación,
HealthTap Scholars Team	Equipo de Scholars de HealthTap
Reference Guide: How to Write a Great HealthTap Answer	Guía de Referencia: Cómo Escribir una Buena Respuesta HealthTap
Do not provide medical care through HealthTap. HealthTap is a website, not a doctor, and therefore is not a substitute for your face-to-face professional medical advice, diagnosis rendering, and treatment of disorders. Write your answers mainly to give information.	No brindes atención médica a través de HealthTap. HealthTap es un sitio web, no un doctor, y por lo tanto no es un sustituto para tu consejo médico profesional cara a cara, presentació diagnóstica, y tratamiento de desórdenes. Escribe tus respuestas mayormente para dar información.
Too direct:	Demasiado directo:
You have jock itch, so buy some OTC Lotrimin cream and use it twice a day for 2 weeks. Keep your groin dry, and your rash should be gone in a couple of weeks.	Tienes tiña inguinal, así que compra algo de Lotrimin OTC en cream y úsala dos veces al día por dos semanas. Mantén tu inglre seca, y tu salpullido se irá en un par de semanas.
Much better:	Mucho mejor:
Itchy, reddened, slightly flaky skin in the groin skin folds can be from jock itch or other causes. Jock itch (tinea cruris) is caused by a fungus germ, and is usually treated with over-the-counter Lotrimin AF cream or with prescription anti-fungal medication from a doctor.	Salpullido, rojez, piel ligeramente escamosa en la los pliegues de la ingle puede producirse por tiña inguinal u otras causas. Tiña inguinal (tinea curis) es causada por un hongo, y usualmente es tratada con Lotromin AF de liebre venta o con medicamento antimicotico recetado por un doctor.
Add a personal touch to your answer to humanize the online interaction.	Añade tu toque personal a tu respuesta para humanizar la interacción en línea.
Examples:	Ejemplos:
Include a hint of humor if appropriate; wish the member “good luck”, “have a great day”, or “hope you get well soon”; or add a comforting picture or image.	Incluye una pizca de humor si se presta; desea al miembro “buena suerte”, “que tenga un buen día” o “espero que se mejore pronto”; o añade una imagen o foto confortante.
Make your answer long enough to be helpful to others, because thousands of people all over the world may read your answer. Answers of less than 4 words are bad answers (just imagine the member sitting, facing you, and only hearing 4 words from you).	Haz tu respuesta lo suficientemente larga para ser útil para otros, porque miles de personas de todo el mundo pueden leer tu respuesta. Respuestas de menos de 4 palabras son malas respuestas (sólo imagina al miembro sentado, mirándote, y sólo escuchando 4 palabras de ti).
Too brief:	Muy corta:
Do another pregnancy test.	Hazte otra prueba de embarazo.
If a first over-the-counter (OTC) urine pregnancy test is negative, but a woman really feels that she is pregnant, she can do another OTC urine pregnancy test one week later.	Si al principio la prueba de orina  “de libre venta” (OTC) es negativa, pero una mujer realmente siente que está embarazada, se puede hacer otra prueba de orina OTC una semana después.
