The gastroenterologist (stomach/intestines specialist) may order a stool test to check for traces of blood in the stool, on 3 separate days, to look for signs of colon cancer.	胃肠病学家（胃/肠专家）可以在3个不同的日期进行粪便试验以检查粪便中的血液的痕迹，以寻找结肠癌的迹象。
Thanks for being a contributor on HealthTap.  Colleagues have indicated that there may be a problem with an answer you agreed with by clicking the AGREE button.	感谢您成为HealthTap的贡献者。同事表示，您通过点击AGREE按钮表示同意的答案可能会存在问题。
The answer may have been flagged by your colleagues for reasons such as:	答案可能已被您的同事标记，因如下原因：
Going forward, we recommend keeping these guidelines in mind when "agreeing" with your colleagues' answers. Patients and doctors will appreciate your discretion at highlighting only the highest quality medical information!	展望未来，我们建议在“同意”您的同事的回答时，牢记这些准则。患者和医生将感谢您对强调最高质量的医疗信息的审慎态度！
Here are some of the latest:	这里有一些最新的：
Thanked you for your	感谢您的
Answer to	回答
Well done!	很好！
recommended you.	推荐您。
Thanks for providing such high quality information and support here on HealthTap!	感谢您在HealthTap上提供如此高质量的信息和支持！
Gift of Health	健康的礼物
I’m happy to share with you that I've found a great new simple and free way to help you live a healthier happier life, and for us to stay connected between visits. Very soon, you will start receiving from me a weekly HealthTap newsletter filled with great pearls of wisdom and beautiful pictures that can help you keep healthy living top of mind.	我很高兴与您分享我发现的一个极佳的的新的简单又免费的方式，以帮助您有一个更健康的幸福的生活，这个方式也能我们在访问中保持联系。很快，您会开始收到我的每周HealthTap通讯，其中充满了大量的智慧的珍珠和美丽的图片，可以帮助您保持健康的生活头脑。
The newsletter will come from my Virtual Practice on HealthTap - a free web and mobile service that allows you to ask health questions, receive daily health tips, and benefit from the world’s most trustworthy and useful health information written by yours truly and some of the best doctors in the US.	该通讯将来自HealthTap上我的虚拟实践——一个免费的网络和移动服务，让您提问健康问题，接收每日健康小贴士，并收益于世界上最可靠和有用的健康信息，这些信息由您忠实的医生所写，其中有一些是美国最好的医生。
To send you this newsletter, I have added you to my Patient Directory on HealthTap. By adding you to this list, your Health Profile will be visible to me. At any time, you can remove me as ‘Your doctor’ on my	为了向您发送此通讯，我已将您添加到HealthTap上的我的患者目录。通过将您添加到此列表，我可以看见您的健康档案。在任何时候，您都可以将我从您的「您的医生」页面移除。
page. If you prefer not to receive health information and tips from me in this newsletter, you may	页。如果您不希望在本通讯中收到我的健康信息和小贴士，您可以
If you are not interested in receiving the newsletter,	如果您不想收到通讯，
Welcome to Healthtap!	欢迎来到HealthTap！
Here are a few ways you can make the	这里有几种方法，
most out of HealthTap for free!	您可以充分利用免费的HealthTap！
questions	问题
and get free answers from the best doctors in the country.	并免费从国内最好的医生获得答案。
Get useful	获得有用的
beautiful tips	美丽的小贴士
written by doctors for you daily.	医生为您每天写的。
health topics	健康主题
for conditions, symptoms, treatments, and more.	用于健康状况，症状，治疗等。
Find top	查找顶部
and discover new, highly rated local ones.	和发现新的，被高度评价的当地医生。
Have any questions or concerns?	有任何问题或担忧吗？
Send us an email and we'll help you	给我们发送电子邮件，我们会帮助您
Welcome! To get started, here are a few ways	欢迎！开始，这里有几种方法
you can make the most out of HealthTap:	您可以充分利用HealthTap：
You've successfully completed your application to participate in the Medical Expert Network on HealthTap. Thanks for applying!	您已成功完成您在 HealthTap网站上参加HealthTap的医疗专家网络的申请。感谢申请！
All applications go through a thorough review process which includes a check on credentials, background and medical licensing. Bear with us as we complete this process. We'll let you know if we have any questions for you and we'll definitely inform you as soon as you're completely approved.	所有应用程序都要经过彻底的审查过程，包括检查凭证，背景和医疗许可。与我们一起完成这个过程。如果我们对您有任何问题，我们会通知您，并且一定会在您完全获得批准后立即通知您。
If you are still logged into your first session on HealthTap, you may continue to answer questions and build on certain aspects of your new Virtual Practice while you await final approval. Once logged out, you will not be able to log back in until your verification process has been completed - usually in about 24 hours.	如果您仍然登录到HealthTap上的第一个会话，您可以在等待最终批准时，继续回答问题，并完善您新的虚拟实践上的某些方面的内容。退出后，您必须在验证过程完成后才能重新登录——通常在大约24小时后。
